Comune;Codice ISTAT;Abitanti;Positivi;Rapporto;Data
Isola Sant'Antonio;006087;-1;1;1.4600000381469727;2020/12/25
Guazzora;006086;-1;0;0;2020/12/25
Grondona;006085;-1;2;4.090000152587891;2020/12/25
Grognardo;006084;-1;0;0;2020/12/25
Gremiasco;006083;-1;0;0;2020/12/25
Giarole;006082;-1;1;1.4199999570846558;2020/12/25
Gavi;006081;-1;15;3.3399999141693115;2020/12/25
Garbagna;006079;-1;3;4.539999961853027;2020/12/25
Gamalero;006078;-1;2;2.4200000762939453;2020/12/25
Gabiano;006077;-1;4;3.6500000953674316;2020/12/25
Fubine Monferrato;006076;-1;9;5.610000133514404;2020/12/25
Frugarolo;006075;-1;11;5.639999866485596;2020/12/25
Fresonara;006074;-1;0;0;2020/12/25
Frassineto Po;006073;-1;4;2.9000000953674316;2020/12/25
Frassinello Monferrato;006072;-1;0;0;2020/12/25
Frascaro;006071;-1;0;0;2020/12/25
Francavilla Bisio;006070;-1;2;3.9600000381469727;2020/12/25
Fraconalto;006069;-1;1;3.1500000953674316;2020/12/25
Felizzano;006068;-1;12;5.329999923706055;2020/12/25
Fabbrica Curone;006067;-1;0;0;2020/12/25
Dernice;006066;-1;0;0;2020/12/25
Denice;006065;-1;0;0;2020/12/25
Cremolino;006063;-1;3;2.809999942779541;2020/12/25
Costa Vescovato;006062;-1;0;0;2020/12/25
Conzano;006061;-1;1;1.0399999618530273;2020/12/25
Coniolo;006060;-1;2;4.420000076293945;2020/12/25
Cerrina Monferrato;006059;-1;1;0.7400000095367432;2020/12/25
Cerreto Grue;006058;-1;0;0;2020/12/25
Cereseto;006057;-1;1;2.4800000190734863;2020/12/25
Cella Monte;006056;-1;0;0;2020/12/25
Cavatore;006055;-1;0;0;2020/12/25
Castelspina;006054;-1;0;0;2020/12/25
Castelnuovo Scrivia;006053;-1;1;0.20000000298023224;2020/12/25
Castelnuovo Bormida;006052;-1;3;4.289999961853027;2020/12/25
Castelletto Monferrato;006051;-1;5;3.3299999237060547;2020/12/25
Castelletto Merli;006050;-1;0;0;2020/12/25
Castelletto d'Orba;006049;-1;3;1.5299999713897705;2020/12/25
Castelletto d'Erro;006048;-1;0;0;2020/12/25
Castellazzo Bormida;006047;-1;45;9.9399995803833;2020/12/25
Castellar Guidobono;006046;-1;2;5.03000020980835;2020/12/25
Castellania Coppi;006045;-1;0;0;2020/12/25
Cassinelle;006044;-1;2;2.2699999809265137;2020/12/25
Cassine;006043;-1;10;3.4000000953674316;2020/12/25
Casasco;006041;-1;2;15.149999618530273;2020/12/25
Casalnoceto;006040;-1;2;2.0399999618530273;2020/12/25
Casale Monferrato;006039;-1;135;4;2020/12/25
Casaleggio Boiro;006038;-1;1;2.619999885559082;2020/12/25
Casal Cermelli;006037;-1;4;3.2799999713897705;2020/12/25
Cartosio;006036;-1;8;10.850000381469727;2020/12/25
Carrosio;006035;-1;0;0;2020/12/25
Carrega Ligure;006034;-1;0;0;2020/12/25
Carpeneto;006033;-1;0;0;2020/12/25
Carezzano;006032;-1;0;0;2020/12/25
Carentino;006031;-1;0;0;2020/12/25
Carbonara Scrivia;006030;-1;0;0;2020/12/25
Capriata d'Orba;006029;-1;6;3.25;2020/12/25
Cantalupo Ligure;006028;-1;0;0;2020/12/25
Camino;006027;-1;3;3.990000009536743;2020/12/25
Camagna Monferrato;006026;-1;1;2.0199999809265137;2020/12/25
Cabella Ligure;006025;-1;1;1.9900000095367432;2020/12/25
Brignano-Frascata;006024;-1;1;2.2899999618530273;2020/12/25
Bozzole;006023;-1;1;2.990000009536743;2020/12/25
Bosio;006022;-1;1;0.8500000238418579;2020/12/25
Bosco Marengo;006021;-1;11;4.659999847412109;2020/12/25
Borgo San Martino;006020;-1;2;1.4299999475479126;2020/12/25
Borgoratto Alessandrino;006019;-1;1;1.8200000524520874;2020/12/25
Borghetto di Borbera;006018;-1;2;1.0199999809265137;2020/12/25
Bistagno;006017;-1;1;0.5600000023841858;2020/12/25
Berzano di Tortona;006016;-1;0;0;2020/12/25
Bergamasco;006015;-1;2;2.7799999713897705;2020/12/25
Belforte Monferrato;006014;-1;0;0;2020/12/25
Bassignana;006013;-1;8;4.78000020980835;2020/12/25
Basaluzzo;006012;-1;20;9.65999984741211;2020/12/25
Balzola;006011;-1;0;0;2020/12/25
Avolasca;006010;-1;0;0;2020/12/25
Arquata Scrivia;006009;-1;10;1.5700000524520874;2020/12/25
Alzano Scrivia;006008;-1;0;0;2020/12/25
Altavilla Monferrato;006007;-1;2;4.650000095367432;2020/12/25
Alice Bel Colle;006005;-1;2;2.680000066757202;2020/12/25
Alfiano Natta;006004;-1;6;7.699999809265137;2020/12/25
Alessandria;006003;-1;380;4.059999942779541;2020/12/25
Albera Ligure;006002;-1;0;0;2020/12/25
Acqui Terme;006001;-1;45;2.299999952316284;2020/12/25
Montiglio Monferrato;005121;-1;13;8.100000381469727;2020/12/25
Vinchio;005120;-1;3;5.210000038146973;2020/12/25
Villa San Secondo;005119;-1;1;2.619999885559082;2020/12/25
Villanova d'Asti;005118;-1;43;7.579999923706055;2020/12/25
Villafranca d'Asti;005117;-1;21;6.960000038146973;2020/12/25
Vigliano d'Asti;005116;-1;4;5.039999961853027;2020/12/25
Viarigi;005115;-1;5;5.690000057220459;2020/12/25
Viale;005114;-1;0;0;2020/12/25
Vesime;005113;-1;0;0;2020/12/25
Valfenera;005112;-1;21;8.720000267028809;2020/12/25
Vaglio Serra;005111;-1;1;3.4800000190734863;2020/12/25
Tonengo;005110;-1;19;80.16999816894531;2020/12/25
Tonco;005109;-1;2;2.4700000286102295;2020/12/25
Tigliole;005108;-1;13;7.559999942779541;2020/12/25
Soglio;005107;-1;1;6.849999904632568;2020/12/25
Settime;005106;-1;2;3.640000104904175;2020/12/25
Sessame;005105;-1;3;11.40999984741211;2020/12/25
Serole;005104;-1;3;26.549999237060547;2020/12/25
Scurzolengo;005103;-1;0;0;2020/12/25
San Paolo Solbrito;005101;-1;24;20.049999237060547;2020/12/25
